source_file,capture_id,surface_id,packet_id,surface_disposition_override,readiness_status,readiness_reason,source_join_status,review_decision,review_confidence,review_basis,review_lane,packet_action,packet_confidence,packet_type,relation_density,source_depth,rights_state,editorial_need,current_publication_role,recommended_role,anchor_score,year,region,theme,medium,movement,source_name,title
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01868,SURF-CAW2026R01868,PKT00965,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,17,medium,source_visible,needs_packet_text,main_sheet,subsheet_candidate,80,1938,Azerbaijan,Modern typography and layout,Poster,,Wikimedia Commons file source / Poster of Azerbaijan 1938. Krasnaya Armiya.jpg / page 31646075,Poster of Azerbaijan 1938. Krasnaya Armiya.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01869,SURF-CAW2026R01869,PKT00965,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,17,medium,source_visible,needs_packet_text,main_sheet,subsheet_candidate,80,1938,Azerbaijan,Modern typography and layout,Poster,,Wikimedia Commons file source / Poster of Azerbaijan 1938. Planned economy.jpg / page 31643008,Poster of Azerbaijan 1938. Planned economy.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01870,SURF-CAW2026R01870,PKT00965,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,17,medium,source_visible,needs_packet_text,main_sheet,subsheet_candidate,80,1938,Azerbaijan,Modern typography and layout,Poster,,"Wikimedia Commons file source / Poster of Azerbaijan 1938. Stalin, Lenin.jpg / page 31645655","Poster of Azerbaijan 1938. Stalin, Lenin.jpg"
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R0904,SURF-CRG2026R0904,PKT01072,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,draft_card_demote,medium,Packet member has weak/context signal; draft card support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,8,high,source_visible,needs_packet_text,main_sheet,card_or_appendix_candidate,49,1938,Global / transnational,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Wechselsteuermarke 0.10M 1938.jpg / page 1208802,Wechselsteuermarke 0.10M 1938.jpg
capture_batch_gallica_image_ready_1830_1970_records.csv,GA1970R096,SURF-GA1970R096,PKT00913,support_packet_appendix_text,hold_review,historical/geography review period: 1939,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,47,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,78,1939,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,"Art et Action invité par la nature à des spectacles inédits et gratuits, va commencer sa saison d'études. Comme chaque année, la saison prochaine comportera 6 manifestations : 2 reprises: les Saintes heures de Jeanne d'Arc de Ch. Péguy et l"
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R113,SURF-GAX1970R113,PKT00913,support_packet_appendix_text,hold_review,historical/geography review period: 1939,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,47,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,86,1939,France,Midcentury modern graphic communication,Poster,,Gallica / BnF APIs,"Assemblée générale du... (Cercle de la librairie, de l'imprimerie, de la papeterie...)"
capture_batch_gallica_image_ready_1830_1970_records.csv,GA1970R097,SURF-GA1970R097,PKT00913,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,draft_card_demote,medium,Packet member has weak/context signal; draft card support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,47,high,source_visible,needs_packet_text,main_sheet,card_or_appendix_candidate,54,1939,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,"La tentation de St. Antoine, de G. Flaubert. Théâtre du Livre... Art et Action : [affiche] / bois gravé par [Joé Chaine]"
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R0919,SURF-CRG2026R0919,PKT00512,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,6,high,source_visible,sufficient_for_review,main_sheet,subsheet_candidate,71,1939,Global / transnational,Modern typography and layout,Poster,,Wikimedia Commons file source / Lady of the Tropics - Film Poster.jpg / page 58466566,Lady of the Tropics - Film Poster.jpg
capture_batch_commons_open_controlled_expansion_2026_v1_records.csv,CCE2026R00424,SURF-CCE2026R00424,PKT01066,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,9,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,75,1939,Aotearoa New Zealand,Travel and transport poster culture,Advertisement,,"Wikimedia Commons file source / Leaflet, promotional (AM 2005.103.7-1).jpg / page 65916486","Leaflet, promotional (AM 2005.103.7-1).jpg"
capture_batch_commons_open_controlled_expansion_2026_v1_records.csv,CCE2026R00425,SURF-CCE2026R00425,PKT01066,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,9,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,75,1939,Aotearoa New Zealand,Travel and transport poster culture,Advertisement,,"Wikimedia Commons file source / Leaflet, promotional (AM 2005.103.7-2).jpg / page 65916492","Leaflet, promotional (AM 2005.103.7-2).jpg"
capture_batch_gallica_image_ready_1830_1970_records.csv,GA1970R098,SURF-GA1970R098,PKT00913,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,draft_card_demote,medium,Packet member has weak/context signal; draft card support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,47,high,source_visible,needs_packet_text,main_sheet,card_or_appendix_candidate,54,1939,France,Midcentury modern graphic communication,Lithographic print,,Gallica / BnF APIs,"Musée des Arts décoratifs, Palais du Louvre, 107 rue de Rivoli. Exposition Ballets russes de Diaghilew, organisée par Serge Lifar. Exposition prolongée jusq'au 1er juillet 1939 pour la grande saison de Paris... : [affiche] / lithographie de"
capture_batch_gallica_image_ready_1830_1970_records.csv,GA1970R099,SURF-GA1970R099,PKT00913,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,draft_card_demote,medium,Packet member has weak/context signal; draft card support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,47,high,source_visible,needs_packet_text,main_sheet,card_or_appendix_candidate,54,1939,France,Midcentury modern graphic communication,Lithographic print,,Gallica / BnF APIs,"Musée des Arts décoratifs, Palais du Louvre. Pavillon de Marsan, 107 rue de Rivoli. Exposition Ballets russes de Diaghilew, organisée par Serge Lifar mars1939-mai 1939 : [affiche] / lithographie de Pablo Picasso"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01912,SURF-CAW2026R01912,PKT00396,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,keep_card_support,high,Already a card/context surface.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,10,high,source_visible,needs_packet_text,card,card,64,1939,India,Modern typography and layout,Trade card,,Wikimedia Commons file source / PM 110346 Liebig Chromos.jpg / page 69123558,PM 110346 Liebig Chromos.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01913,SURF-CAW2026R01913,PKT00396,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,keep_card_support,high,Already a card/context surface.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,10,high,source_visible,needs_packet_text,card,card,64,1939,India,Modern typography and layout,Trade card,,Wikimedia Commons file source / PM 110347 Liebig Chromos.jpg / page 69123559,PM 110347 Liebig Chromos.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01914,SURF-CAW2026R01914,PKT00396,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,keep_card_support,high,Already a card/context surface.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,10,high,source_visible,needs_packet_text,card,card,64,1939,India,Modern typography and layout,Trade card,,Wikimedia Commons file source / PM 110348 Liebig Chromos.jpg / page 69123560,PM 110348 Liebig Chromos.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01915,SURF-CAW2026R01915,PKT00396,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,keep_card_support,high,Already a card/context surface.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,10,high,source_visible,needs_packet_text,card,card,64,1939,India,Modern typography and layout,Trade card,,Wikimedia Commons file source / PM 110349 Liebig Chromos (cropped).jpg / page 78972598,PM 110349 Liebig Chromos (cropped).jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01916,SURF-CAW2026R01916,PKT00396,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,keep_card_support,high,Already a card/context surface.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,10,high,source_visible,needs_packet_text,card,card,64,1939,India,Modern typography and layout,Trade card,,Wikimedia Commons file source / PM 110349 Liebig Chromos.jpg / page 69123563,PM 110349 Liebig Chromos.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01917,SURF-CAW2026R01917,PKT00396,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,keep_card_support,high,Already a card/context surface.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,10,high,source_visible,needs_packet_text,card,card,64,1939,India,Modern typography and layout,Trade card,,Wikimedia Commons file source / PM 110350 Liebig Chromos.jpg / page 69123562,PM 110350 Liebig Chromos.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01918,SURF-CAW2026R01918,PKT00396,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,keep_card_support,high,Already a card/context surface.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,10,high,source_visible,needs_packet_text,card,card,64,1939,India,Modern typography and layout,Trade card,,Wikimedia Commons file source / PM 110351 Liebig Chromos (cropped).jpg / page 78972689,PM 110351 Liebig Chromos (cropped).jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01920,SURF-CAW2026R01920,PKT00396,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,keep_card_support,high,Already a card/context surface.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,10,high,source_visible,needs_packet_text,card,card,64,1939,India,World War and public-information graphics,Trade card,,Wikimedia Commons file source / PM 110422 Liebig Chromos (cropped).jpg / page 78971517,PM 110422 Liebig Chromos (cropped).jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01921,SURF-CAW2026R01921,PKT00396,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,keep_card_support,high,Already a card/context surface.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,10,high,source_visible,needs_packet_text,card,card,64,1939,India,World War and public-information graphics,Trade card,,Wikimedia Commons file source / PM 110422 Liebig Chromos.jpg / page 69123783,PM 110422 Liebig Chromos.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01889,SURF-CAW2026R01889,PKT00965,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,17,medium,source_visible,needs_packet_text,main_sheet,subsheet_candidate,82,1939,Azerbaijan,Modern typography and layout,Poster,,Wikimedia Commons file source / Poster of Azerbaijan 1939. General elections.jpg / page 31646358,Poster of Azerbaijan 1939. General elections.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01890,SURF-CAW2026R01890,PKT00965,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,17,medium,source_visible,needs_packet_text,main_sheet,subsheet_candidate,80,1939,Azerbaijan,Modern typography and layout,Poster,,Wikimedia Commons file source / Poster of Azerbaijan 1939. Local elections.jpg / page 31646389,Poster of Azerbaijan 1939. Local elections.jpg
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01420,SURF-CCT2026R01420,PKT00965,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,17,medium,source_visible,needs_packet_text,main_sheet,subsheet_candidate,79,1939,Azerbaijan,Modern typography and layout,Poster,,Wikimedia Commons file source / Poster of Azerbaijan 1939. Opera.jpg / page 31645720,Poster of Azerbaijan 1939. Opera.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01891,SURF-CAW2026R01891,PKT00965,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,17,medium,source_visible,needs_packet_text,main_sheet,subsheet_candidate,79,1939,Azerbaijan,Travel and transport poster culture,Poster,,Wikimedia Commons file source / Poster of Azerbaijan 1939. Railways.jpg / page 31646117,Poster of Azerbaijan 1939. Railways.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01892,SURF-CAW2026R01892,PKT00965,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,17,medium,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1939,Azerbaijan,Modern typography and layout,Poster,,Wikimedia Commons file source / Poster of Azerbaijan 1939. Science and humanities.jpg / page 31646440,Poster of Azerbaijan 1939. Science and humanities.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R0934,SURF-CRG2026R0934,PKT00525,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,6,high,source_visible,sufficient_for_review,main_sheet,subsheet_candidate,76,1939,Global / transnational,World War and public-information graphics,Graphic design object record,,"Wikimedia Commons file source / Royal Air Force Bomber Command, 1939-1940. C923.jpg / page 24458974","Royal Air Force Bomber Command, 1939-1940. C923.jpg"
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R0935,SURF-CRG2026R0935,PKT00525,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,6,high,source_visible,sufficient_for_review,main_sheet,subsheet_candidate,76,1939,Global / transnational,World War and public-information graphics,Graphic design object record,,"Wikimedia Commons file source / Royal Air Force Bomber Command, 1939-1940. C925.jpg / page 24478405","Royal Air Force Bomber Command, 1939-1940. C925.jpg"
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R0941,SURF-CRG2026R0941,PKT00525,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,6,high,source_visible,sufficient_for_review,main_sheet,subsheet_candidate,76,1939,Global / transnational,World War and public-information graphics,Graphic design object record,,"Wikimedia Commons file source / Royal Air Force Bomber Command, 1939-1941. C914.jpg / page 24458965","Royal Air Force Bomber Command, 1939-1941. C914.jpg"
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R0942,SURF-CRG2026R0942,PKT00525,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,6,high,source_visible,sufficient_for_review,main_sheet,subsheet_candidate,76,1939,Global / transnational,World War and public-information graphics,Graphic design object record,,"Wikimedia Commons file source / Royal Air Force Bomber Command, 1939-1941. C916.jpg / page 24458960","Royal Air Force Bomber Command, 1939-1941. C916.jpg"
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R0943,SURF-CRG2026R0943,PKT00525,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,6,high,source_visible,sufficient_for_review,main_sheet,subsheet_candidate,76,1939,Global / transnational,World War and public-information graphics,Graphic design object record,,"Wikimedia Commons file source / Royal Air Force Bomber Command, 1939-1941. C917.jpg / page 24458968","Royal Air Force Bomber Command, 1939-1941. C917.jpg"
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03167,SURF-CCT2026R03167,PKT00423,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,8,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,87,1940,Palestine / transnational,World War and public-information graphics,Poster,,Wikimedia Commons file source / 1940 POSTER ADVOCATING ENLISTMENT IN THE ARMY. כרזה משנות ה-40 המפארת את לובשות המדים הצבאיים.D247-031.jpg / page 59284436,1940 POSTER ADVOCATING ENLISTMENT IN THE ARMY. כרזה משנות ה-40 המפארת את לובשות המדים הצבאיים.D247-031.jpg
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03168,SURF-CCT2026R03168,PKT00423,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,8,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,87,1940,Palestine / transnational,Modern typography and layout,Poster,,Wikimedia Commons file source / 1940 POSTER CALLING FOR CONTRIBUTIONS TO KEREN HAYESOD. כרזה משנות ה-40 הקוראת לתרומות הציבור לקרן היסוד.D247-011.jpg / page 59284414,1940 POSTER CALLING FOR CONTRIBUTIONS TO KEREN HAYESOD. כרזה משנות ה-40 הקוראת לתרומות הציבור לקרן היסוד.D247-011.jpg
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03169,SURF-CCT2026R03169,PKT00423,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,8,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,87,1940,Palestine / transnational,Modern typography and layout,Poster,,Wikimedia Commons file source / 1940 POSTER CALLING FOR RESCUE AND IMMIGRATION TO ERETZ ISRAEL. כרזה משנות ה-40 הקוראת להצלה ועלייה לארץ ישראל.D247-032.jpg / page 59276324,1940 POSTER CALLING FOR RESCUE AND IMMIGRATION TO ERETZ ISRAEL. כרזה משנות ה-40 הקוראת להצלה ועלייה לארץ ישראל.D247-032.jpg
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03170,SURF-CCT2026R03170,PKT00423,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,8,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,87,1940,Palestine / transnational,Modern typography and layout,Poster,,Wikimedia Commons file source / 1940 POSTER CALLING ON THE PUBLIC TO WORK TO ENCOURAGE IMMIGRATION AND ABSORB THE NEW ARRIVALS. כרזה מסוף שנות ה-40 הקוראת להירתם למען העליה וקליטתה בD247-027.jpg / page 59276302,1940 POSTER CALLING ON THE PUBLIC TO WORK TO ENCOURAGE IMMIGRATION AND ABSORB THE NEW ARRIVALS. כרזה מסוף שנות ה-40 הקוראת להירתם למען העליה וקליטתה בD247-027.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R0956,SURF-CRG2026R0956,PKT00511,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,6,high,source_visible,sufficient_for_review,main_sheet,subsheet_candidate,71,1940,Global / transnational,Modern typography and layout,Poster,,Wikimedia Commons file source / 20 mule team poster.jpg / page 58185507,20 mule team poster.jpg
capture_batch_image_ready_1931_1970_records.csv,IR1970R016,SURF-IR1970R016,PKT01069,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,draft_card_demote,medium,Packet member has weak/context signal; draft card support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,9,high,source_visible,needs_packet_text,main_sheet,card_or_appendix_candidate,56,1940,Unresolved region,Midcentury modern graphic communication,Poster,,Wellcome Collection Catalogue API,"A tuberculosis stamp showing children singing Christmas carols; advertising the sale of tuberculosis stamps. Colour lithograph (?), 1940."
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00198,SURF-CRB2026V3R00198,PKT00424,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,8,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,71,1940,Indonesia,Modern typography and layout,Poster,,Wikimedia Commons file source / Dasima poster.jpg / page 28867482,Dasima poster.jpg
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00199,SURF-CRB2026V3R00199,PKT00424,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,8,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,73,1940,Indonesia,Modern typography and layout,Poster,,Wikimedia Commons file source / Harta Berdarah poster.jpg / page 32736798,Harta Berdarah poster.jpg
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03173,SURF-CCT2026R03173,PKT00423,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,8,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,87,1940,Palestine / transnational,Modern typography and layout,Poster,,"Wikimedia Commons file source / JEWISH NATIONAL FUND POSTER FROM THE 1940'S PROMOTING LAND REDEMPTION IN PALESTINE. כרזה משנות ה 40 של הקרן הקימת לישראל (קק""ל).D247-006.jpg / page 59284411","JEWISH NATIONAL FUND POSTER FROM THE 1940'S PROMOTING LAND REDEMPTION IN PALESTINE. כרזה משנות ה 40 של הקרן הקימת לישראל (קק""ל).D247-006.jpg"
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00200,SURF-CRB2026V3R00200,PKT00424,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,8,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,72,1940,Indonesia,Modern typography and layout,Poster,,Wikimedia Commons file source / Kartinah poster.jpg / page 20773650,Kartinah poster.jpg
capture_batch_commons_open_controlled_expansion_2026_v1_records.csv,CCE2026R00436,SURF-CCE2026R00436,PKT00493,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,6,high,source_visible,sufficient_for_review,main_sheet,subsheet_candidate,72,1940,Indonesia,Modern typography and layout,Advertisement,,Wikimedia Commons file source / Kedok Ketawa ad.jpg / page 24464009,Kedok Ketawa ad.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R0969,SURF-CRG2026R0969,PKT00511,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,6,high,source_visible,sufficient_for_review,main_sheet,subsheet_candidate,74,1940,Global / transnational,Modern typography and layout,Poster,,Wikimedia Commons file source / Keeping Company FilmPoster.jpeg / page 57557841,Keeping Company FilmPoster.jpeg
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00201,SURF-CRB2026V3R00201,PKT00454,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,7,high,source_visible,sufficient_for_review,main_sheet,subsheet_candidate,69,1940,Indonesia,Modern typography and layout,Poster,,Wikimedia Commons file source / Kris Mataram 1940.jpg / page 20977204,Kris Mataram 1940.jpg
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00202,SURF-CRB2026V3R00202,PKT00454,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,7,high,source_visible,sufficient_for_review,main_sheet,subsheet_candidate,70,1940,Indonesia,Modern typography and layout,Poster,,Wikimedia Commons file source / Kris-mataram-fifi-young.jpg / page 20977223,Kris-mataram-fifi-young.jpg
